,ground_truth,logits,image_name
1124,None,"[-0.7005962133407593, -0.1382957249879837, 1.4873381853103638, 1.5715872049331665]",1124.png
1125,None,"[-1.3232231140136719, 0.13883671164512634, 1.3693784475326538, 2.049757242202759]",1125.png
1126,None,"[0.22368764877319336, -0.499213844537735, 1.3305137157440186, 1.235858678817749]",1126.png
1127,None,"[-0.3512410819530487, 0.7987503409385681, 0.9544351100921631, 0.7379359602928162]",1127.png
1128,None,"[-0.4884633719921112, -0.09925182163715363, 1.1672546863555908, 1.6327415704727173]",1128.png
1129,None,"[-0.781861424446106, 0.2744811177253723, 1.2471563816070557, 1.4718987941741943]",1129.png
1130,None,"[-0.631284236907959, 0.0767122358083725, 0.9152788519859314, 1.8010631799697876]",1130.png
1131,None,"[-0.005061537027359009, 0.08223910629749298, 0.531454861164093, 1.742883563041687]",1131.png
1132,None,"[0.7194606065750122, 0.08571378886699677, 0.5919944047927856, 0.9746373891830444]",1132.png
1133,None,"[-1.141309142112732, 0.5153440237045288, 1.3110114336013794, 1.66366446018219]",1133.png
1134,None,"[-0.28342798352241516, 0.2518288195133209, 0.7613126635551453, 1.7724770307540894]",1134.png
1135,None,"[-1.0799329280853271, 1.1139085292816162, 0.5565515160560608, 1.6945551633834839]",1135.png
1136,None,"[-0.27655312418937683, 3.9764132499694824, -0.6768368482589722, -0.49364614486694336]",1136.png
1137,None,"[-1.3805601596832275, 4.209837913513184, 0.009119546040892601, -0.4902884364128113]",1137.png
1138,None,"[-3.134082794189453, 1.751407265663147, 3.2007253170013428, 1.071700096130371]",1138.png
1139,None,"[-1.2549879550933838, 2.5884130001068115, -0.2318909764289856, 1.245473027229309]",1139.png
1140,None,"[-0.12319785356521606, 1.914337396621704, 0.5241206288337708, 0.12941476702690125]",1140.png
1141,None,"[-1.366830825805664, 0.14586187899112701, 0.9804579615592957, 2.4013428688049316]",1141.png
1142,None,"[-2.0190718173980713, 3.523254871368408, 0.2695207893848419, 0.18881285190582275]",1142.png
1143,None,"[-1.93570876121521, 7.613399505615234, -2.390347480773926, -0.8880730867385864]",1143.png
1144,None,"[-2.1637122631073, 9.082345962524414, -2.347668409347534, -1.8286616802215576]",1144.png
1145,F,"[-2.4669883251190186, 11.565633773803711, -2.757908344268799, -2.905941963195801]",1145.png
1146,F,"[-2.2862324714660645, 11.225509643554688, -2.7802469730377197, -2.8292994499206543]",1146.png
1147,F,"[-2.265312671661377, 11.056679725646973, -2.7120776176452637, -2.79646897315979]",1147.png
1148,F,"[-1.9593970775604248, 9.958683967590332, -2.664067506790161, -2.3836679458618164]",1148.png
1149,F,"[-2.2127373218536377, 11.020642280578613, -2.788778781890869, -2.769083023071289]",1149.png
1150,F,"[-2.1533470153808594, 11.432334899902344, -2.930995225906372, -2.963106870651245]",1150.png
1151,F,"[-2.285078763961792, 11.873271942138672, -3.0126712322235107, -3.0740082263946533]",1151.png
1152,F,"[-2.360398769378662, 11.481576919555664, -2.8898112773895264, -2.8403801918029785]",1152.png
1153,F,"[-2.128383159637451, 11.516353607177734, -2.97365665435791, -3.007366418838501]",1153.png
1154,F,"[-1.992976427078247, 10.899203300476074, -2.9311110973358154, -2.7390432357788086]",1154.png
1155,F,"[-2.350160837173462, 11.532588958740234, -2.919797420501709, -2.855807065963745]",1155.png
1156,F,"[-2.1894922256469727, 11.194276809692383, -2.9306747913360596, -2.7617383003234863]",1156.png
1157,F,"[-2.406059741973877, 11.230714797973633, -2.734679698944092, -2.7608768939971924]",1157.png
1158,F,"[-2.3391706943511963, 10.806158065795898, -2.736316442489624, -2.5102734565734863]",1158.png
1159,F,"[-2.485114097595215, 11.020259857177734, -2.646430253982544, -2.619041919708252]",1159.png
1160,F,"[-2.456113815307617, 10.22028923034668, -2.360502004623413, -2.3553378582000732]",1160.png
1161,None,"[-1.4721487760543823, 8.728864669799805, -2.10182785987854, -2.4397470951080322]",1161.png
1162,None,"[-2.7515110969543457, 2.3122756481170654, 1.4658466577529907, 0.8899002075195312]",1162.png
1163,None,"[1.127699375152588, -0.8597233891487122, 0.4695015549659729, 1.8130544424057007]",1163.png
1164,None,"[-0.43668779730796814, 0.15323351323604584, 0.06408531218767166, 2.8399577140808105]",1164.png
1165,None,"[-1.3453826904296875, 1.064260721206665, 0.7417889833450317, 2.2776918411254883]",1165.png
1166,None,"[-0.32005825638771057, 0.07768984138965607, 0.35653528571128845, 2.4589226245880127]",1166.png
1167,None,"[-0.43384942412376404, 1.1521122455596924, 0.36226698756217957, 1.3772200345993042]",1167.png
1168,None,"[-0.9253491163253784, 1.9254075288772583, -0.32035472989082336, 1.5826231241226196]",1168.png
1169,None,"[0.6932730674743652, 1.5544811487197876, -0.8180872797966003, 1.2839912176132202]",1169.png
1170,None,"[-0.947066068649292, 0.404199481010437, 0.8612432479858398, 1.9314149618148804]",1170.png
1171,None,"[-1.3477046489715576, 1.3247002363204956, 0.5132269263267517, 2.0374817848205566]",1171.png
1172,None,"[-0.6493128538131714, -0.37056633830070496, 1.0426630973815918, 2.749462604522705]",1172.png
1173,None,"[-0.5327620506286621, -0.9228478074073792, 2.125067949295044, 2.0472116470336914]",1173.png
1174,None,"[-1.0527513027191162, -0.5255463719367981, 2.0300748348236084, 1.9587699174880981]",1174.png
1175,None,"[-1.7930490970611572, -0.12060202658176422, 1.6183925867080688, 2.5620534420013428]",1175.png
1176,None,"[-0.33690497279167175, -0.040732305496931076, 1.141677975654602, 1.6926014423370361]",1176.png
1177,None,"[-0.26638275384902954, -0.5795806646347046, 1.1836708784103394, 1.977373719215393]",1177.png
1178,None,"[-0.9995317459106445, -0.30412259697914124, 1.8217812776565552, 1.7382134199142456]",1178.png
1179,None,"[-0.20186734199523926, -0.17372019588947296, 0.5576444864273071, 2.1258397102355957]",1179.png
1180,None,"[-1.1889296770095825, -0.6749589443206787, 1.7385298013687134, 2.8007121086120605]",1180.png
1181,None,"[-1.1902812719345093, 0.19688892364501953, 1.5350817441940308, 1.8303183317184448]",1181.png
1182,None,"[-0.5923082828521729, -0.4878251850605011, 1.7328405380249023, 1.920369029045105]",1182.png
1183,None,"[-0.09466415643692017, 0.35249021649360657, 0.1472720205783844, 1.985994815826416]",1183.png
1184,None,"[-0.44861990213394165, 0.5709800124168396, 0.3742399215698242, 1.7351287603378296]",1184.png
1185,None,"[-1.6151819229125977, 0.5625928640365601, 0.6261404752731323, 2.873518466949463]",1185.png
1186,None,"[-1.169586181640625, -0.42506107687950134, 2.800842523574829, 1.6240358352661133]",1186.png
1187,None,"[-1.964350938796997, 0.11934797465801239, 0.4675057828426361, 3.887186050415039]",1187.png
1188,None,"[0.39905110001564026, -0.6733402013778687, 1.2190803289413452, 1.7237156629562378]",1188.png
1189,None,"[-0.7739169597625732, 0.4647938311100006, 1.4939548969268799, 0.9466356039047241]",1189.png
1190,None,"[-1.6256637573242188, 1.7800918817520142, 1.125603437423706, 0.5999089479446411]",1190.png
1191,None,"[-0.6768136024475098, 1.4704606533050537, 0.8567973971366882, 0.31445202231407166]",1191.png
1192,None,"[-1.7531434297561646, 1.8019746541976929, -0.33176037669181824, 2.4737114906311035]",1192.png
1193,None,"[3.0901570320129395, 1.3027955293655396, -2.595252513885498, 0.8828798532485962]",1193.png
1194,None,"[4.8914008140563965, -1.1118855476379395, -2.223768949508667, 1.3468810319900513]",1194.png
1195,A,"[5.907743453979492, -1.372811198234558, -1.9554433822631836, 0.6856409311294556]",1195.png
1196,A,"[7.215011119842529, -1.3995442390441895, -1.9446009397506714, -0.1744740605354309]",1196.png
1197,A,"[6.551659107208252, -1.1553101539611816, -1.815718173980713, -0.17875006794929504]",1197.png
1198,A,"[7.145598411560059, -1.713637113571167, -1.692315697669983, -0.0826229378581047]",1198.png
1199,A,"[8.304332733154297, -1.9553546905517578, -1.871975064277649, -0.23481470346450806]",1199.png
1200,A,"[7.738221645355225, -1.8644742965698242, -1.8240548372268677, -0.09856467694044113]",1200.png
1201,A,"[8.822409629821777, -2.221726655960083, -1.708125114440918, -0.4115316569805145]",1201.png
1202,A,"[6.397874355316162, -1.4909377098083496, -1.688515543937683, 0.3411056101322174]",1202.png
1203,A,"[6.873961925506592, -1.391370177268982, -1.9523506164550781, -0.014319592155516148]",1203.png
1204,A,"[6.9648213386535645, -1.8836784362792969, -1.1595014333724976, -0.06657206267118454]",1204.png
1205,A,"[6.635838031768799, -1.2889916896820068, -1.4632991552352905, -0.18598854541778564]",1205.png
1206,A,"[7.817464351654053, -1.930026888847351, -1.5888442993164062, -0.26821568608283997]",1206.png
1207,A,"[7.775452136993408, -1.6017531156539917, -1.6280189752578735, -0.49941039085388184]",1207.png
1208,A,"[7.596068859100342, -1.786950945854187, -1.7197790145874023, -0.1928349733352661]",1208.png
1209,A,"[6.922361850738525, -1.6092522144317627, -1.9442553520202637, 0.400770366191864]",1209.png
1210,A,"[6.833226203918457, -2.0586116313934326, -1.535567045211792, 0.5674934983253479]",1210.png
1211,A,"[7.642947673797607, -1.744504690170288, -1.7482184171676636, -0.2083858847618103]",1211.png
1212,A,"[7.193742752075195, -1.673599123954773, -1.921910285949707, 0.1226324513554573]",1212.png
1213,A,"[7.586398124694824, -1.5892162322998047, -2.1098811626434326, -0.06410544365644455]",1213.png
1214,A,"[7.416691780090332, -1.489785075187683, -1.729825735092163, -0.4002808630466461]",1214.png
1215,A,"[7.555840969085693, -1.615630865097046, -1.8590306043624878, -0.30825701355934143]",1215.png
1216,A,"[7.748688220977783, -1.8518446683883667, -1.6485973596572876, -0.2480507493019104]",1216.png
1217,A,"[7.011475086212158, -1.6130677461624146, -1.862884521484375, 0.2499537467956543]",1217.png
1218,A,"[7.786960124969482, -1.6278574466705322, -2.0863242149353027, -0.04281853884458542]",1218.png
1219,A,"[6.454904079437256, -0.8774664402008057, -1.9042595624923706, 0.22210180759429932]",1219.png
1220,A,"[7.441653251647949, -0.6571987271308899, -2.260814666748047, 0.01900351792573929]",1220.png
1221,A,"[0.04547157883644104, -1.1234408617019653, -0.5454766154289246, 4.434094429016113]",1221.png
1222,None,"[-0.5742040872573853, 1.4663481712341309, 0.3733395040035248, 1.2070034742355347]",1222.png
1223,None,"[-1.3979206085205078, -0.5129773020744324, 1.3469146490097046, 2.8755908012390137]",1223.png
1224,None,"[-1.1786551475524902, 1.5118495225906372, 0.4057837426662445, 1.2894468307495117]",1224.png
1225,None,"[0.1890229880809784, -0.09683443605899811, 0.3815404772758484, 1.6215018033981323]",1225.png
1226,None,"[-1.1919732093811035, 1.8044260740280151, 0.011888077482581139, 1.4613261222839355]",1226.png
1227,None,"[-1.3862706422805786, 2.215301752090454, 0.35986003279685974, 1.170072078704834]",1227.png
1228,None,"[-0.7107048034667969, 0.8446078896522522, 0.7776343822479248, 1.505439281463623]",1228.png
1229,None,"[-0.31773486733436584, -0.10856662690639496, 0.5293281674385071, 2.053589105606079]",1229.png
1230,None,"[-2.0218162536621094, 2.9422035217285156, 0.09473144263029099, 0.9508030414581299]",1230.png
1231,None,"[-1.8090614080429077, 4.192331314086914, -0.7790887355804443, 0.30778539180755615]",1231.png
1232,None,"[-2.6221768856048584, 4.193345069885254, -0.33907103538513184, 0.8150359392166138]",1232.png
1233,None,"[-2.5822668075561523, 2.6538798809051514, 0.19106054306030273, 1.8303418159484863]",1233.png
1234,None,"[-2.0917441844940186, 0.9661315083503723, 1.0636992454528809, 2.175197124481201]",1234.png
1235,None,"[-2.235429525375366, 0.42664316296577454, 1.478211760520935, 2.7085304260253906]",1235.png
1236,None,"[-2.2716565132141113, 0.7686185836791992, 1.3052343130111694, 2.3385958671569824]",1236.png
1237,None,"[-1.7432624101638794, 1.0003174543380737, 0.8770459890365601, 2.0653042793273926]",1237.png
1238,None,"[-1.833116054534912, -0.42743831872940063, 1.6328775882720947, 2.756742000579834]",1238.png
1239,None,"[-1.9742231369018555, 0.2016819417476654, 1.4894661903381348, 2.65623140335083]",1239.png
1240,None,"[-1.9217420816421509, 0.3145509660243988, 1.2528446912765503, 2.6828460693359375]",1240.png
1241,None,"[-1.9613392353057861, -0.5532944202423096, 1.820812463760376, 3.1149163246154785]",1241.png
1242,None,"[-2.225876808166504, 0.36679622530937195, 0.8547038435935974, 3.239962339401245]",1242.png
1243,None,"[-1.6369032859802246, -0.034343402832746506, 1.1287778615951538, 2.746797561645508]",1243.png
1244,None,"[-1.6512515544891357, 0.31313762068748474, 0.9315145611763, 2.6015825271606445]",1244.png
1245,None,"[-2.3213353157043457, 2.0058324337005615, 0.12800133228302002, 2.244241952896118]",1245.png
1246,None,"[-2.465095281600952, 1.9801499843597412, 0.648139476776123, 2.157121419906616]",1246.png
1247,None,"[-2.138319492340088, 1.504056453704834, 0.42117634415626526, 2.2792186737060547]",1247.png
1248,None,"[-1.880753517150879, 1.35770845413208, 0.24353960156440735, 2.5450503826141357]",1248.png
1249,None,"[-2.0966434478759766, 6.044891357421875, -1.4447896480560303, -0.43383270502090454]",1249.png
1250,None,"[-2.2610890865325928, 5.168397903442383, -1.139963150024414, 0.3178078532218933]",1250.png
1251,None,"[-2.73524808883667, 2.199904680252075, 0.17981968820095062, 3.1123790740966797]",1251.png
1252,None,"[-1.2942293882369995, -0.5180886387825012, 0.43686556816101074, 4.335724830627441]",1252.png
1253,None,"[-3.026998996734619, 1.0122909545898438, 2.282661199569702, 2.1533892154693604]",1253.png
1254,None,"[-1.7449159622192383, 0.26033252477645874, 3.2544052600860596, 0.7850065231323242]",1254.png
1255,None,"[-2.277367115020752, 0.7962854504585266, 3.580064058303833, 0.3044738173484802]",1255.png
1256,None,"[-1.5557894706726074, -0.8847419619560242, 5.1060099601745605, 0.23259693384170532]",1256.png
1257,None,"[-0.4895370900630951, 2.046288251876831, 1.4116319417953491, -0.33816397190093994]",1257.png
1258,None,"[-1.2694237232208252, 2.1744680404663086, 1.486700415611267, -0.19919323921203613]",1258.png
1259,None,"[-1.6298282146453857, 2.7828619480133057, 1.1695173978805542, 0.03593579679727554]",1259.png
1260,None,"[-2.50409197807312, 5.821837425231934, -1.5334620475769043, 0.294910728931427]",1260.png
1261,Y,"[-2.4262914657592773, 0.9530684351921082, -0.9593766927719116, 4.948213577270508]",1261.png
1262,Y,"[-2.5953381061553955, -1.6066242456436157, -0.7466356754302979, 8.935036659240723]",1262.png
1263,Y,"[-2.488037347793579, -2.719322919845581, -0.35626688599586487, 9.782610893249512]",1263.png
1264,Y,"[-2.185589075088501, -2.1908376216888428, -0.7269771695137024, 9.148750305175781]",1264.png
1265,Y,"[-2.386014699935913, -1.3861956596374512, -0.8924309015274048, 8.813380241394043]",1265.png
1266,Y,"[-2.4807400703430176, -0.8289713263511658, -1.292859673500061, 8.834537506103516]",1266.png
1267,Y,"[-2.4133670330047607, -0.449683278799057, -1.1533005237579346, 7.666166305541992]",1267.png
1268,Y,"[-2.1832339763641357, -2.136849880218506, -1.0698546171188354, 9.796403884887695]",1268.png
1269,Y,"[-2.493659019470215, -2.9485185146331787, -0.884372353553772, 11.204719543457031]",1269.png
1270,Y,"[-1.763245940208435, -3.0692808628082275, -1.137691855430603, 10.815373420715332]",1270.png
1271,Y,"[-2.10233736038208, -2.3670549392700195, -0.8637635111808777, 9.652554512023926]",1271.png
1272,Y,"[-1.6763684749603271, -2.4482829570770264, -1.2852905988693237, 10.2664213180542]",1272.png
1273,Y,"[-1.8575499057769775, -2.615389108657837, -1.040509581565857, 10.228260040283203]",1273.png
1274,Y,"[-1.4677205085754395, -3.3908932209014893, -0.9997395277023315, 10.773734092712402]",1274.png
1275,Y,"[-1.7549233436584473, -3.508943796157837, -0.9380378723144531, 11.301739692687988]",1275.png
1276,Y,"[-1.8175015449523926, -3.5060577392578125, -0.750635027885437, 10.99775505065918]",1276.png
1277,Y,"[-1.6270637512207031, -3.2720329761505127, -1.0757399797439575, 10.893036842346191]",1277.png
1278,Y,"[-1.7959856986999512, -2.5600016117095947, -1.3813012838363647, 10.494157791137695]",1278.png
1279,Y,"[-1.8713603019714355, -2.9825661182403564, -1.1157855987548828, 10.958328247070312]",1279.png
1280,Y,"[-1.6859427690505981, -3.1003222465515137, -1.196969985961914, 10.890512466430664]",1280.png
1281,Y,"[-1.8481398820877075, -1.9493839740753174, -1.319671630859375, 9.782440185546875]",1281.png
1282,Y,"[-1.6921578645706177, -1.8397083282470703, -1.6045582294464111, 9.590478897094727]",1282.png
1283,Y,"[-1.926016092300415, -1.8669764995574951, -1.2584010362625122, 9.578842163085938]",1283.png
1284,Y,"[-1.2796226739883423, -2.581713914871216, -1.4510716199874878, 9.748607635498047]",1284.png
1285,Y,"[-1.7886933088302612, -2.1755549907684326, -0.731132447719574, 8.299518585205078]",1285.png
1286,Y,"[-2.4041171073913574, -1.4323127269744873, -0.6964296102523804, 8.013400077819824]",1286.png
1287,Y,"[-1.6197693347930908, -0.6669947504997253, 2.413593053817749, 2.3175296783447266]",1287.png
1288,None,"[-1.387204647064209, 0.7642536163330078, 0.7266440987586975, 2.2380776405334473]",1288.png
1289,None,"[0.49391844868659973, 0.7954745888710022, 0.2524709701538086, 0.5483245849609375]",1289.png
1290,None,"[1.3160309791564941, 1.1255302429199219, -0.6090866327285767, 0.4833632707595825]",1290.png
1291,None,"[-1.3538739681243896, 1.9753332138061523, 0.5910454988479614, 0.9866622090339661]",1291.png
1292,None,"[-0.21876859664916992, -0.566968560218811, 1.380599856376648, 1.918066143989563]",1292.png
1293,None,"[-0.7809692621231079, 0.2519301772117615, 1.9599788188934326, 1.1759302616119385]",1293.png
1294,None,"[-2.4905519485473633, 1.097805142402649, 2.5684823989868164, 1.5154451131820679]",1294.png
1295,None,"[-1.3166966438293457, 0.3389569818973541, 0.9547815918922424, 2.27648663520813]",1295.png
1296,None,"[-1.5890499353408813, -0.08520404994487762, 1.7229419946670532, 2.1425271034240723]",1296.png
1297,None,"[-0.8375215530395508, -1.006921648979187, 1.6373900175094604, 2.5964629650115967]",1297.png
1298,None,"[-2.1534013748168945, -0.278517484664917, 2.0589048862457275, 2.646566152572632]",1298.png
1299,None,"[-1.525133728981018, -0.32227379083633423, 1.2814809083938599, 2.8740127086639404]",1299.png
1300,None,"[-2.135303497314453, -0.6572927236557007, 1.9451069831848145, 3.5082478523254395]",1300.png
1301,None,"[-0.6999295949935913, -0.09677508473396301, 0.8298532962799072, 2.5249903202056885]",1301.png
1302,None,"[-1.0019952058792114, 0.041151899844408035, 0.9538141489028931, 2.425938844680786]",1302.png
1303,None,"[-1.763746738433838, 0.3622930645942688, 0.4000827968120575, 3.524005889892578]",1303.png
1304,None,"[-1.5834453105926514, -0.04685358330607414, 0.5457607507705688, 3.603194236755371]",1304.png
1305,None,"[-2.2530369758605957, -0.004783254116773605, 1.178430438041687, 3.616621494293213]",1305.png
1306,None,"[-1.6269587278366089, -0.24773211777210236, 0.8805808424949646, 3.5545883178710938]",1306.png
1307,None,"[-1.7719804048538208, -0.4573517143726349, 1.1150476932525635, 3.717162609100342]",1307.png
1308,None,"[-1.8291109800338745, 0.46303126215934753, 0.27052929997444153, 3.7225003242492676]",1308.png
1309,None,"[-0.9779807329177856, -0.7615471482276917, 0.801970362663269, 3.5783188343048096]",1309.png
1310,None,"[-1.4248108863830566, -0.13504420220851898, 1.040713906288147, 2.938429117202759]",1310.png
1311,None,"[-0.9162740707397461, 0.7013868093490601, 0.5467140078544617, 1.948879361152649]",1311.png
1312,None,"[-1.2536474466323853, 0.14288070797920227, 0.9134729504585266, 2.530266761779785]",1312.png
1313,None,"[-1.6649672985076904, -0.08647742867469788, 3.19348406791687, 1.0854228734970093]",1313.png
1314,None,"[-2.7811880111694336, 0.9552883505821228, 2.0950310230255127, 1.928036093711853]",1314.png
1315,None,"[-2.763878583908081, 1.3616312742233276, 2.023625612258911, 1.6144790649414062]",1315.png
1316,None,"[-1.9351253509521484, -0.9643085598945618, 3.1465930938720703, 2.609147071838379]",1316.png
1317,None,"[-1.805896520614624, 2.1763341426849365, 1.0518560409545898, 0.5076541304588318]",1317.png
1318,None,"[-2.4295082092285156, 2.1794025897979736, 0.9158462285995483, 1.2884703874588013]",1318.png
1319,None,"[-2.4069790840148926, 8.006470680236816, -1.3044536113739014, -1.7924352884292603]",1319.png
1320,None,"[-3.639247179031372, 5.4255475997924805, 1.073941946029663, -0.5684376955032349]",1320.png
1321,None,"[-3.1544697284698486, 3.5549259185791016, 2.0946264266967773, -0.10510503500699997]",1321.png
1322,L,"[-2.4932610988616943, -1.2739224433898926, 7.458981513977051, -0.3216284215450287]",1322.png
1323,L,"[-2.61812686920166, -0.3736630380153656, 7.771605014801025, -1.1475831270217896]",1323.png
1324,L,"[-2.702732801437378, -1.4703996181488037, 9.19739818572998, -0.7991981506347656]",1324.png
1325,L,"[-2.3653595447540283, -1.0469157695770264, 7.436496257781982, -0.5330911874771118]",1325.png
1326,L,"[-2.3770360946655273, -1.2929680347442627, 8.267547607421875, -0.7504289150238037]",1326.png
1327,L,"[-2.291599750518799, -0.9490652680397034, 7.513988971710205, -0.7720265984535217]",1327.png
1328,L,"[-2.1634368896484375, -0.3682534992694855, 6.746899127960205, -0.9054931402206421]",1328.png
1329,L,"[-2.1456663608551025, -1.3757247924804688, 7.647853374481201, -0.578182578086853]",1329.png
1330,L,"[-2.064216136932373, -1.2300646305084229, 7.587900638580322, -0.607729434967041]",1330.png
1331,L,"[-2.0624513626098633, -1.581328272819519, 8.043248176574707, -0.5438082218170166]",1331.png
1332,L,"[-2.33105731010437, -1.414015531539917, 8.255295753479004, -0.6236249208450317]",1332.png
1333,L,"[-2.0157437324523926, -1.5595612525939941, 7.663182735443115, -0.4486807882785797]",1333.png
1334,L,"[-2.2021636962890625, -1.4531877040863037, 7.918385028839111, -0.5208522081375122]",1334.png
1335,L,"[-1.8669934272766113, -1.8313767910003662, 8.232205390930176, -0.6092265248298645]",1335.png
1336,L,"[-2.029453754425049, -1.8020344972610474, 8.159497261047363, -0.44059425592422485]",1336.png
1337,L,"[-2.176009178161621, -1.8277851343154907, 8.48950481414795, -0.4810114800930023]",1337.png
1338,L,"[-1.985548496246338, -1.7863415479660034, 8.207501411437988, -0.4952191114425659]",1338.png
1339,L,"[-2.213430404663086, -1.7602708339691162, 8.998108863830566, -0.756962239742279]",1339.png
1340,L,"[-2.0923516750335693, -1.9997913837432861, 8.86756420135498, -0.5760729312896729]",1340.png
1341,L,"[-2.667607307434082, -0.7098533511161804, 8.218210220336914, -0.9120625853538513]",1341.png
1342,L,"[-2.596447467803955, -1.7780627012252808, 8.80604076385498, -0.4656945466995239]",1342.png
1343,L,"[-2.4805245399475098, -1.3724634647369385, 7.767239570617676, -0.35337841510772705]",1343.png
1344,L,"[-2.9883577823638916, 4.56118106842041, 1.2846511602401733, -0.5949968099594116]",1344.png
1345,L,"[-2.855482816696167, 0.4571426212787628, 5.161006450653076, -0.12594634294509888]",1345.png
1346,None,"[-1.588700294494629, 1.468108892440796, 0.7602248191833496, 1.0187429189682007]",1346.png
1347,None,"[-0.05813390016555786, -0.024067584425210953, 0.7765547037124634, 1.443593144416809]",1347.png
1348,None,"[-1.2050367593765259, 1.6335121393203735, 0.4147489070892334, 1.2152032852172852]",1348.png
1349,None,"[-2.122551441192627, 0.8697023391723633, 1.835361361503601, 1.9423221349716187]",1349.png
1350,None,"[-1.2568728923797607, 0.6769673824310303, 1.101185917854309, 1.6621304750442505]",1350.png
1351,None,"[-1.8835904598236084, 0.6558992266654968, 1.5248337984085083, 2.20559024810791]",1351.png
1352,None,"[-1.0883965492248535, 1.6040370464324951, 0.512669563293457, 1.6379956007003784]",1352.png
1353,None,"[-1.3537590503692627, -0.0825948566198349, 0.8480702042579651, 2.9728221893310547]",1353.png
1354,None,"[-1.9179500341415405, -0.7163129448890686, 1.3305575847625732, 3.6569888591766357]",1354.png
1355,None,"[-1.4793996810913086, -0.42922481894493103, 1.5902774333953857, 2.9427077770233154]",1355.png
1356,None,"[-1.292596459388733, -0.257386177778244, 1.0226224660873413, 2.745668888092041]",1356.png
1357,None,"[-1.363412618637085, -0.193158820271492, 0.5610019564628601, 3.443697452545166]",1357.png
1358,None,"[-1.7723714113235474, 0.03226541355252266, 1.0818346738815308, 2.9665746688842773]",1358.png
1359,None,"[-1.7679533958435059, -0.2448551207780838, 1.1361128091812134, 3.382479190826416]",1359.png
1360,None,"[-1.8715455532073975, -0.4350098967552185, 1.2757810354232788, 3.199826240539551]",1360.png
1361,None,"[-1.9987001419067383, 0.8425198793411255, 0.16730859875679016, 3.5073554515838623]",1361.png
1362,None,"[-2.680497646331787, 1.6053745746612549, 0.812710165977478, 2.4233505725860596]",1362.png
1363,None,"[-2.5808558464050293, 1.5779162645339966, 0.68797767162323, 2.5605084896087646]",1363.png
1364,None,"[-2.4990196228027344, 0.8440579771995544, 0.92427659034729, 3.0293283462524414]",1364.png
1365,None,"[-2.6241021156311035, 2.168719530105591, 0.3789447844028473, 2.2032828330993652]",1365.png
1366,None,"[-1.7339024543762207, 0.7115429043769836, 0.5344055891036987, 2.8813247680664062]",1366.png
1367,None,"[-1.867691993713379, 1.276229739189148, 0.22708699107170105, 2.6999268531799316]",1367.png
1368,None,"[-2.768124580383301, 3.450423240661621, -0.02639699913561344, 1.5574196577072144]",1368.png
1369,None,"[-2.3146884441375732, 3.328584909439087, -0.15231481194496155, 1.2325801849365234]",1369.png
1370,None,"[-2.0965538024902344, 6.155879974365234, -1.5323601961135864, -0.060741715133190155]",1370.png
1371,None,"[-0.6462273597717285, 1.487441062927246, -0.25595614314079285, 1.8590093851089478]",1371.png
1372,None,"[-1.6568734645843506, 3.544409990310669, -0.6912779211997986, 1.1749112606048584]",1372.png
1373,None,"[-1.2143313884735107, -0.2271995097398758, 3.1729071140289307, 0.818337619304657]",1373.png
1374,None,"[-1.190051555633545, -0.416719913482666, 2.4601314067840576, 1.6030751466751099]",1374.png
1375,None,"[-1.3643101453781128, -1.0591068267822266, 2.849027156829834, 2.166808605194092]",1375.png
1376,None,"[-1.9270808696746826, 0.6792859435081482, 1.7055524587631226, 1.664307713508606]",1376.png
1377,None,"[-1.33663010597229, 0.9780028462409973, 1.7277494668960571, 0.4301145076751709]",1377.png
1378,None,"[-0.40193548798561096, 0.6157089471817017, 1.1188048124313354, 0.7088457345962524]",1378.png
1379,Y,"[-2.694227695465088, 1.2563502788543701, 0.4164561927318573, 3.192958116531372]",1379.png
1380,Y,"[-2.7756781578063965, -0.5984830856323242, 0.005266880616545677, 6.372157096862793]",1380.png
1381,Y,"[-1.86483633518219, -2.5810537338256836, -1.0867154598236084, 10.023660659790039]",1381.png
1382,Y,"[-1.3945953845977783, -3.32629656791687, -1.5106712579727173, 11.406351089477539]",1382.png
1383,Y,"[-1.7799334526062012, -2.820573568344116, -1.1567704677581787, 10.603506088256836]",1383.png
1384,Y,"[-1.3910175561904907, -2.6894116401672363, -1.587363839149475, 10.514490127563477]",1384.png
1385,Y,"[-1.7262569665908813, -2.8991429805755615, -1.4100481271743774, 11.064271926879883]",1385.png
1386,Y,"[-1.7293914556503296, -2.0659992694854736, -1.3349062204360962, 9.573090553283691]",1386.png
1387,Y,"[-1.120962142944336, -2.076794385910034, -1.268764615058899, 8.781513214111328]",1387.png
1388,Y,"[-1.7989721298217773, -0.42769595980644226, -1.65964937210083, 7.65389347076416]",1388.png
1389,Y,"[-1.9496526718139648, -1.8334258794784546, -1.0349721908569336, 9.105813980102539]",1389.png
1390,Y,"[-2.1819100379943848, -1.3316833972930908, -0.9099862575531006, 8.269615173339844]",1390.png
1391,Y,"[-1.6938996315002441, -2.0856809616088867, -1.04275381565094, 9.040966033935547]",1391.png
1392,Y,"[-1.6299583911895752, -2.373502254486084, -1.2032570838928223, 9.631780624389648]",1392.png
1393,Y,"[-1.9140586853027344, -2.475419282913208, -0.8025028705596924, 9.536748886108398]",1393.png
